,HVPI,IP_Verarbeitendes_Gew,IP_Nahrungs_Genuss,IP_Textil_Leder,IP_Holz_Papier_Druck,IP_Mineraloel,IP_Chemie,IP_Pharma,IP_Metall_Grundstoffe,IP_Metallerzeugnisse,IP_DV_Elektronik,IP_Elektrisch,IP_Maschinenbau,IP_Kfz,IP_Sonstiger_Fahrzeug,IP_Energie,BS_Konjunkturklima,BS_Produktionserwart,BS_Produktionstendenz,BS_Absatzpreise,BS_Auftragsbestand,PPI_Gesamt,PPI_Konsumgueter,PPI_Vorleistungen,ALQ_Gesamt,ALQ_Maenner,ALQ_Frauen,ALQ_Kern_Ges,ALQ_Kern_M,ALQ_Kern_F,LCI_Lohnkosten_BN,LCI_Loehne_BN,LCI_Lohnkosten_Ind,LCI_Loehne_Ind
2007-07-01,2.0571428571428463,9.694989106753816,3.2753326509723735,,,0.08149959250203231,4.267701260911738,11.041990668740297,3.9586919104991347,12.617924528301883,19.43986820428336,14.571746384872064,16.502732240437147,7.850133809099025,7.130434782608708,-3.7753222836095723,53.448275862068975,-236.0,-13.888888888888884,-70.58823529411764,60.24096385542168,0.3667481662591676,1.6049382716049276,3.410475030450688,-15.000000000000002,-17.821782178217816,-13.131313131313139,-14.73684210526316,-17.894736842105264,-12.631578947368416,0.5805515239477366,1.9117647058823461,0.28530670470756636,2.023121387283222
2007-08-01,1.9450800915331579,5.524861878453047,1.2658227848101333,,,-6.924315619967802,0.4803073967339033,21.698113207547177,2.780191138140742,8.726415094339623,13.902053712480257,1.338825952626177,8.816964285714302,8.151549942594727,4.779411764705888,0.3795066413662118,43.333333333333336,-312.5,3.3333333333333437,-107.6923076923077,71.79487179487181,0.366300366300365,1.8472906403940836,3.1591737545565213,-15.151515151515149,-16.999999999999993,-12.244897959183687,-14.893617021276595,-18.085106382978722,-12.631578947368416,0.5805515239477366,1.9117647058823461,0.28530670470756636,2.023121387283222
2007-09-01,2.643678160919527,2.713567839195985,1.4880952380952328,,,4.428697962798944,-4.221388367729828,16.87697160883279,-0.7299270072992581,2.6286966046002336,14.285714285714302,3.556910569105698,7.341269841269837,2.89735099337749,-2.6186579378068786,1.802656546489545,-8.235294117647063,6800.0,-23.571428571428577,120.00000000000001,0.8547008547008739,0.8578431372548989,2.3399014778324956,2.7912621359223344,-14.28571428571429,-17.171717171717184,-12.371134020618547,-15.957446808510634,-17.204301075268823,-12.765957446808518,0.5805515239477366,1.9117647058823461,0.28530670470756636,2.023121387283222
2007-10-01,2.640642939150406,10.649087221095343,5.932203389830515,,,0.6872852233676952,6.037000973709827,11.326378539493298,3.359999999999985,10.162162162162168,21.325648414985586,8.937437934458782,17.786970010341264,14.830875975715529,6.730769230769229,6.173913043478252,-32.038834951456316,466.66666666666663,-75.0,-533.3333333333333,-24.161073825503355,0.9791921664626724,2.8186274509804043,2.2864019253911128,-14.432989690721632,-17.34693877551021,-12.371134020618547,-15.053763440860212,-17.391304347826086,-11.827956989247323,1.7015706806282616,3.1704095112285113,1.538461538461533,3.497409326424883
2007-11-01,3.3333333333333437,4.584527220630363,-0.09090909090908594,,,-4.726976365118174,2.0568070519098924,6.591865357643756,2.371541501976293,3.7909836065573854,17.24137931034482,1.6697588126159513,8.231992516370434,6.3041765169424835,2.7737226277372296,4.808475957620195,-38.793103448275865,194.73684210526315,-24.489795918367342,-1266.6666666666667,-34.782608695652186,1.9607843137255054,3.439803439803435,2.0457280385078214,-14.583333333333337,-16.666666666666664,-12.49999999999999,-14.28571428571428,-17.582417582417577,-11.956521739130432,1.7015706806282616,3.1704095112285113,1.538461538461533,3.497409326424883
2007-12-01,3.075170842824604,-0.3289473684210509,-4.904904904904905,,,-0.5775577557755818,-10.228401191658387,6.0658578856152445,-2.4904214559387072,-3.1133250311332517,9.143686502177072,-2.0431328036322305,5.118829981718465,0.10869565217390686,-1.5679442508710784,2.2656250000000044,-38.93805309734514,188.0,-59.80392156862745,-381.25,-37.5,1.9607843137255054,3.308823529411775,1.5625,-13.829787234042556,-15.957446808510634,-11.702127659574469,-14.444444444444438,-16.85393258426966,-13.186813186813184,1.7015706806282616,3.1704095112285113,1.538461538461533,3.497409326424883
2008-01-01,2.9680365296803846,6.021505376344072,3.530633437175501,,,-0.6705783738474413,3.064066852367686,8.30903790087465,0.31923383878691425,6.92041522491349,18.799368088467627,4.643962848297223,9.843400447427285,4.340124003542956,7.383627608346721,3.104575163398682,-51.4018691588785,-38.0,-65.04065040650406,-458.33333333333337,-44.09937888198758,2.8186274509804043,4.176904176904173,1.7985611510791255,-13.043478260869556,-15.217391304347816,-12.903225806451623,-13.636363636363647,-16.091954022988496,-13.33333333333333,4.01785714285714,5.580693815987936,4.783258594917772,5.740181268882161
2008-02-01,2.954545454545454,9.139784946236551,3.598691384950925,,,0.8108108108108247,2.0153550863723613,7.969924812030071,4.594820384294063,11.008111239860941,16.486902927580882,10.388247639034631,12.284482758620685,12.542955326460481,11.311475409836081,4.649122807017547,-41.57303370786517,-43.90243902439024,-59.876543209876544,-420.0,-37.16216216216216,3.182374541003674,4.545454545454541,2.1505376344086002,-13.186813186813184,-13.48314606741573,-13.043478260869556,-12.790697674418606,-14.28571428571429,-13.48314606741573,4.01785714285714,5.580693815987936,4.783258594917772,5.740181268882161
2008-03-01,3.287981859410416,-5.926622765757283,-9.195402298850585,,,5.442176870748305,-6.331309627059845,1.810584958217265,-5.433962264150949,-3.2786885245901565,3.9030955585464433,-6.784386617100369,-3.616636528028938,-11.037037037037045,-2.1180030257185956,0.5766062602965416,-40.90909090909092,-65.38461538461539,-18.5483870967742,377.77777777777777,-27.611940298507463,3.6719706242350103,4.785276073619649,2.3837902264600697,-12.35955056179776,-13.636363636363647,-11.111111111111116,-12.941176470588234,-14.457831325301218,-11.494252873563205,4.01785714285714,5.580693815987936,4.783258594917772,5.740181268882161
2008-04-01,2.5959367945824097,17.19745222929936,4.994903160040787,,,4.4365572315882895,5.916030534351147,4.149377593361003,12.448132780082988,22.018348623853214,25.310559006211175,20.793140407288323,23.924449108079738,22.30971128608925,24.18524871355061,10.967741935483865,-65.90909090909092,-103.2258064516129,-111.76470588235294,105.55555555555559,-68.05555555555556,4.6511627906976605,4.534313725490202,2.245862884160754,-11.494252873563205,-13.953488372093014,-11.235955056179769,-12.048192771084343,-13.58024691358024,-11.627906976744185,-0.37688442211054607,0.12499999999999734,-1.4760147601476037,-1.4616321559074108
2008-05-01,3.1567080045095786,-0.7099391480730133,-4.637681159420282,,,1.3032145960034658,-2.590194264569845,-8.126721763085387,1.933924254633368,1.5267175572518887,9.867452135493359,1.4447884416924683,0.8814887365328206,-5.828476269775185,6.393442622950829,-0.36832412523019054,-67.77777777777779,-65.38461538461539,11.538461538461542,176.9230769230769,-50.0,4.9939098660170655,4.656862745098045,2.2379269729092988,-12.790697674418606,-14.117647058823534,-11.363636363636376,-12.195121951219502,-13.749999999999996,-11.764705882352944,-0.37688442211054607,0.12499999999999734,-1.4760147601476037,-1.4616321559074108
2008-06-01,3.378378378378377,5.299313052011767,-1.8018018018018167,,,-2.8085106382978675,-1.1331444759206777,16.96969696969697,6.918744971842328,7.434554973821994,11.292517006802715,8.864541832669314,12.174721189591086,1.1032308904649346,9.904153354632573,-2.4667931688804656,-107.07070707070707,-143.75,-112.80000000000001,5600.0,-84.67153284671532,5.9683313032886876,4.5121951219512235,2.5912838633686652,-12.941176470588234,-14.28571428571429,-11.494252873563205,-12.345679012345679,-13.924050632911399,-11.904761904761907,-0.37688442211054607,0.12499999999999734,-1.4760147601476037,-1.4616321559074108
2008-07-01,3.3594624860022293,3.972194637537241,1.4866204162537144,,,-1.5472312703582958,2.139534883720917,7.002801120448177,3.55960264900661,6.282722513089012,11.310344827586217,5.145631067961154,7.504690431519689,-2.067824648469807,12.175324675324672,-0.574162679425827,-137.07865168539325,-166.17647058823528,-148.38709677419354,1100.0,-114.28571428571428,8.160779537149821,4.617253948967193,3.6513545347467646,-14.117647058823534,-15.662650602409645,-12.790697674418606,-14.814814814814802,-15.384615384615385,-13.25301204819278,1.7316017316017396,1.7316017316017396,1.2802275960170695,0.9915014164306069
2008-08-01,3.2547699214365844,-4.712041884816753,-7.211538461538458,,,1.903114186851207,-3.537284894837467,-7.235142118863058,-1.5215553677092153,-4.88069414316703,1.8030513176144458,-4.369918699187004,-2.051282051282055,-8.067940552016994,2.1052631578947434,-7.5614366729678695,-180.2325581395349,-208.82352941176472,-129.03225806451613,-9299.999999999998,-132.08955223880596,7.542579075425793,4.3530834340991476,3.6513545347467646,-15.476190476190489,-16.867469879518072,-13.953488372093014,-16.249999999999996,-15.58441558441559,-14.457831325301218,1.7316017316017396,1.7316017316017396,1.2802275960170695,0.9915014164306069
2008-09-01,3.023516237402024,5.870841487279854,1.3685239491691092,,,-10.517387616624262,0.0,1.7543859649122862,4.90196078431373,7.4706510138740745,6.3775510204081565,8.439646712463201,7.578558225508325,2.3330651649235756,18.991596638655462,-0.37278657968312645,-220.51282051282053,-257.9710144927536,-228.03738317757006,386.3636363636363,-178.8135593220339,7.654921020656125,3.8507821901323736,3.8961038961038863,-16.666666666666675,-15.853658536585357,-15.294117647058824,-16.455696202531655,-16.883116883116877,-15.853658536585357,1.7316017316017396,1.7316017316017396,1.2802275960170695,0.9915014164306069
2008-10-01,2.572706935123037,-3.3913840513290494,-3.3777777777777795,,,3.2423208191126207,-6.24426078971535,7.362784471218209,-3.7925696594427127,-3.042198233562321,-1.187648456057011,-4.193254329990892,-1.0535557506584747,-12.311178247734144,8.858858858858865,-4.91400491400491,-345.71428571428567,-405.88235294117646,-593.75,279.4871794871795,-242.47787610619466,7.515151515151519,2.8605482717520836,2.8235294117647136,-15.662650602409645,-14.814814814814802,-16.470588235294127,-16.455696202531655,-15.78947368421052,-17.07317073170731,3.7323037323037322,3.8412291933418663,5.303030303030298,5.38172715894869
2008-11-01,1.4460511679643906,-11.324200913242011,-6.1874431301182975,,,4.106073567151403,-18.618042226487532,-2.763157894736834,-16.13899613899614,-13.030602171767036,-6.108597285067874,-13.138686131386857,-7.0872947277441645,-22.016308376575246,0.8522727272727293,-11.353032659409013,-505.6338028169014,-567.8571428571429,-341.44144144144144,480.0,-397.14285714285717,4.807692307692313,1.5439429928741033,1.7688679245283057,-14.634146341463406,-12.5,-16.666666666666675,-16.666666666666664,-14.66666666666666,-17.28395061728395,3.7323037323037322,3.8412291933418663,5.303030303030298,5.38172715894869
2008-12-01,1.104972375690605,-7.370737073707378,6.000000000000005,,,-4.89626556016598,-22.898230088495573,5.718954248366015,-23.673870333988212,-12.853470437018,-2.659574468085102,-11.355735805330236,3.7391304347826004,-27.795874049945702,13.982300884955755,-8.861726508785338,-634.7826086956521,-570.8333333333333,-690.2439024390244,491.11111111111114,-444.99999999999994,4.086538461538458,0.9489916963226541,1.0650887573964596,-12.345679012345679,-10.126582278481022,-15.662650602409645,-14.28571428571429,-12.162162162162172,-16.455696202531655,3.7323037323037322,3.8412291933418663,5.303030303030298,5.38172715894869
2009-01-01,0.997782705099759,-23.833671399594326,-5.817452357071207,,,-11.054852320675101,-31.081081081081084,0.0,-33.015115354017496,-28.26321467098166,-25.531914893617024,-26.331360946745562,-24.43991853360489,-39.04923599320883,-1.3452914798206317,1.188589540412055,-821.1538461538462,-1203.225806451613,-1095.3488372093022,441.86046511627916,-631.1111111111111,2.026221692491048,0.11792452830190481,-0.5889281507656108,-11.250000000000004,-6.41025641025641,-13.58024691358024,-13.157894736842103,-9.589041095890416,-15.384615384615385,2.4320457796852546,2.1428571428571352,2.567760342368053,2.4285714285714244
2009-02-01,1.103752759381904,-25.22167487684729,-6.210526315789478,,,-12.243074173369084,-26.434619002822203,-0.1392757660166999,-32.74760383386581,-29.43632567849688,-23.677248677248663,-28.231939163498097,-24.4721689059501,-46.48854961832062,-0.14727540500737435,-6.705783738474436,-894.2307692307692,-1591.304347826087,-816.9230769230769,790.625,-709.6774193548387,0.9489916963226541,-0.3525264394829586,-2.3391812865497075,-8.860759493670889,-3.8961038961038974,-12.5,-10.666666666666668,-5.555555555555558,-14.28571428571429,2.4320457796852546,2.1428571428571352,2.567760342368053,2.4285714285714244
2009-03-01,0.3293084522502765,-13.0,4.852320675105504,,,-10.967741935483865,-21.38888888888888,3.4199726402188713,-32.9608938547486,-18.96186440677966,-17.616580310880824,-16.251246261216345,-12.195121951219512,-22.314737718567855,13.755795981452845,-9.828009828009831,-907.6923076923076,-2361.111111111111,-560.3960396039605,572.0930232558139,-728.8659793814434,-0.11806375442739991,-0.9367681498829161,-3.608847497089651,-6.41025641025641,0.0,-12.5,-9.459459459459463,-2.8169014084506894,-14.28571428571429,2.4320457796852546,2.1428571428571352,2.567760342368053,2.4285714285714244
2009-04-01,0.6600660066006458,-29.166666666666664,-3.0097087378640697,,,-6.457094307561606,-25.315315315315313,-7.702523240371839,-42.87822878228782,-34.11654135338347,-32.218091697645605,-34.693877551020414,-34.97036409822184,-45.064377682403446,-6.767955801104975,-20.26578073089701,-1423.3333333333335,40500.0,2324.9999999999995,710.8108108108107,-1426.0869565217392,-2.5730994152046827,-0.7033997655334079,-4.8554913294797775,-3.8961038961038974,4.054054054054057,-11.392405063291145,-6.849315068493156,0.0,-13.157894736842103,5.422446406052961,5.243445692883908,6.991260923845211,6.922126081582203
2009-05-01,-0.10928961748633004,-19.61184882533197,-3.039513677811545,,,-6.603773584905648,-20.987654320987648,3.44827586206895,-34.466403162055336,-26.638023630504836,-26.005361930294903,-27.263479145473035,-26.116504854368937,-22.634836427939874,1.232665639445285,-13.863216266173751,-1406.896551724138,-2205.555555555555,-496.55172413793105,686.1111111111111,-1023.5294117647059,-3.3642691415313286,-0.9367681498829161,-5.645161290322576,0.0,6.849315068493156,-10.256410256410254,-5.555555555555558,2.898550724637672,-12.0,5.422446406052961,5.243445692883908,6.991260923845211,6.922126081582203
2009-06-01,0.0,-20.96924510717614,-1.73292558613658,,,-2.3642732049036774,-16.14135625596944,-8.290155440414516,-34.537246049661405,-27.095516569200782,-27.383863080684602,-29.002744739249774,-30.90306545153272,-23.226812159002343,-2.9069767441860517,-4.7665369649805385,4857.142857142858,1142.857142857143,1662.5,364.91228070175436,-3076.190476190476,-4.367816091954024,-1.166861143523923,-6.084959816303092,1.3513513513513375,9.722222222222232,-9.090909090909093,-2.8169014084506894,5.882352941176472,-10.810810810810823,5.422446406052961,5.243445692883908,6.991260923845211,6.922126081582203
2009-07-01,-0.6500541711809249,-18.52913085004776,-1.953125,,,-7.113316790736157,-13.93442622950819,-5.628272251308919,-29.17665867306155,-24.23645320197044,-24.659231722428753,-24.284395198522624,-31.937172774869104,-20.18581081081081,-3.762662807525319,-2.5986525505293567,845.4545454545455,628.8888888888888,366.6666666666667,298.3333333333333,3057.8947368421054,-7.545045045045051,-1.6260162601625883,-7.386363636363635,4.109589041095885,14.28571428571428,-6.666666666666665,0.0,9.090909090909104,-9.722222222222221,2.411347517730511,2.411347517730511,2.528089887640439,2.384291725105192
2009-08-01,0.0,-17.802197802197806,-0.31088082901553626,,,-6.196943972835312,-13.181367690782963,-9.610027855153191,-26.26609442060085,-23.603192702394526,-23.569482288828347,-22.95430393198724,-30.261780104712045,-21.939953810623557,-2.4054982817869552,0.0,265.2173913043478,272.97297297297297,11.111111111111093,118.47826086956523,1151.1627906976744,-6.7873303167420795,-1.8539976825028948,-6.818181818181824,5.633802816901423,15.94202898550725,-5.405405405405405,2.9850746268656803,10.769230769230775,-8.450704225352112,2.411347517730511,2.411347517730511,2.528089887640439,2.384291725105192
2009-09-01,-0.43478260869566077,-13.49353049907579,1.928640308582441,,,0.8530805687203769,-7.835455435847205,-2.5198938992042508,-23.83177570093459,-17.974180734856017,-19.664268585131907,-19.728506787330314,-20.87628865979382,-9.355345911949687,-4.802259887005633,-4.770813844714694,151.06382978723403,167.88990825688072,-48.90510948905109,72.89719626168225,450.5376344086021,-7.449209932279899,-2.085747392815751,-6.590909090909092,7.14285714285714,14.492753623188403,-4.1666666666666625,3.0303030303030276,12.5,-7.246376811594201,2.411347517730511,2.411347517730511,2.528089887640439,2.384291725105192
2009-10-01,-0.10905125408943173,-12.99810246679317,-1.6559337626494863,,,-12.644628099173548,-7.051909892262476,-6.359102244389037,-17.77956556717618,-16.7004048582996,-16.826923076923073,-14.176974310180768,-28.39396628216504,-5.943152454780353,-5.241379310344829,-3.273040482342804,13.953488372093027,56.41025641025641,-108.86075949367088,2.0270270270270174,208.07453416149065,-7.440811724915452,-2.4333719582850466,-5.835240274599551,5.714285714285716,13.043478260869556,-4.225352112676051,1.5151515151515138,10.937499999999979,-7.352941176470584,-1.7369727047146344,-1.9728729963008562,-3.83693045563549,-4.156769596199528
2009-11-01,0.3289473684210398,-5.4582904222451045,1.6488845780795458,,,-13.886606409202962,13.325471698113201,6.089309878213811,-6.169429097605883,-5.90238365493756,-15.783132530120481,-6.617647058823528,-23.720930232558135,3.4220532319391594,-3.2394366197183055,0.9649122807017463,-33.333333333333336,-11.068702290076327,-119.40298507462686,-21.674876847290637,51.602564102564095,-5.848623853211022,-1.403508771929829,-4.750869061413665,2.857142857142869,10.000000000000009,-4.285714285714281,1.538461538461533,9.375,-7.462686567164178,-1.7369727047146344,-1.9728729963008562,-3.83693045563549,-4.156769596199528
2009-12-01,0.8743169398907069,-2.9691211401425166,2.6812313803376453,,,-13.787085514834207,17.360114777618364,2.9366306027820643,5.019305019305009,0.4424778761061843,-11.338797814207647,-0.7843137254901933,-22.632020117351214,19.097744360902258,-7.142857142857151,6.202849958088863,-52.845528455284565,-41.29793510324484,-107.02479338842976,-45.86466165413534,8.212560386473422,-5.196304849884525,-0.9400705052878933,-3.629976580796268,1.4084507042253502,7.042253521126751,-5.714285714285716,0.0,6.153846153846154,-7.57575757575758,-1.7369727047146344,-1.9728729963008562,-3.83693045563549,-4.156769596199528
2010-01-01,0.658616904500553,0.9320905459387463,-0.5324813631522929,,,-3.0360531309297945,26.797385620915026,-9.555854643337813,10.09501187648456,0.15037593984961184,-2.857142857142858,-0.669344042838016,-13.207547169811317,15.598885793871876,-10.757575757575754,1.4095536413468945,-60.266666666666666,-44.44444444444445,-108.17757009345794,-48.49785407725322,-17.991631799163166,-3.5046728971962593,-0.7067137809187329,-2.251184834123232,0.0,2.7397260273972712,-5.714285714285716,-1.5151515151515138,3.0303030303030276,-7.57575757575758,1.1173184357541999,0.41958041958041203,0.5563282336578546,0.2789400278940146
2010-02-01,0.4366812227074357,7.50988142292488,1.0101010101010166,,,-5.498981670061109,23.27365728900257,-4.3235704323570605,16.983372921615203,7.396449704142016,4.159445407279017,7.682119205297999,-8.259212198221089,40.51355206847362,-7.669616519174038,6.019766397124893,-69.73365617433413,-57.72594752186588,-109.65665236051503,-67.36842105263158,-32.098765432098766,-3.055229142185656,-0.5896226415094352,-0.7185628742514938,-2.777777777777779,0.0,-5.714285714285716,-2.985074626865669,0.0,-7.57575757575758,1.1173184357541999,0.41958041958041203,0.5563282336578546,0.2789400278940146
2010-03-01,1.2035010940919078,14.48275862068964,5.835010060362178,,,-9.96376811594203,29.799764428739685,3.9682539682539764,44.99999999999999,15.163398692810448,16.666666666666675,15.119047619047631,2.029914529914545,34.941050375134,-3.532608695652162,7.629427792915533,-78.0952380952381,-69.04176904176904,-125.80645161290323,-78.20069204152249,-43.27868852459016,-2.0094562647754,-0.47281323877067516,0.6038647342995196,-5.479452054794509,-3.9473684210526327,-7.14285714285714,-4.477611940298509,-2.898550724637683,-9.090909090909083,1.1173184357541999,0.41958041958041203,0.5563282336578546,0.2789400278940146
2010-04-01,0.9836065573770592,14.833759590792827,-1.8018018018018167,,,-8.265213442325159,23.642943305186968,-0.8633093525179825,38.759689922480625,17.26105563480742,19.37842778793417,19.157608695652193,7.8125,41.92708333333335,-4.592592592592581,12.916666666666664,-89.16876574307305,-81.03448275862068,-153.60824742268042,-88.0,-61.147540983606554,0.24009603841537164,-0.5903187721369552,2.5516403402187304,-8.108108108108114,-6.493506493506496,-8.571428571428562,-7.352941176470584,-5.714285714285716,-10.606060606060597,0.717703349282317,0.11862396204034287,-0.5834305717619559,-0.8092485549133
2010-05-01,1.2035010940919078,13.214739517153728,1.2539184952978122,,,-1.7447199265381186,22.83653846153846,-2.608695652173909,30.27744270205066,17.715959004392403,17.753623188405786,23.496503496503497,7.358738501971107,25.485714285714288,-11.111111111111116,14.055793991416298,-95.77836411609498,-88.39050131926122,-155.36231884057972,-87.98586572438163,-69.26751592356688,0.7202881152461149,0.0,4.151404151404137,-10.666666666666668,-8.974358974358976,-11.428571428571422,-8.823529411764696,-8.450704225352112,-12.121212121212121,0.717703349282317,0.11862396204034287,-0.5834305717619559,-0.8092485549133
2010-06-01,0.8714596949890963,16.155660377358494,5.394190871369275,,,-3.408071748878916,19.248291571753985,2.68361581920904,28.505747126436788,21.791443850267367,24.915824915824913,29.123711340206192,13.90887290167866,25.482233502538065,-4.491017964071853,-2.4514811031664974,-103.74639769452449,-90.22988505747126,-161.70212765957447,-102.26415094339623,-77.75999999999999,1.6826923076922906,0.47225501770955525,4.523227383863082,-12.0,-11.392405063291145,-12.857142857142867,-11.594202898550732,-11.111111111111105,-13.636363636363624,0.717703349282317,0.11862396204034287,-0.5834305717619559,-0.8092485549133
2010-07-01,1.1995637949836269,8.792497069167649,-0.6972111553784854,,,-2.1371326803205637,10.052910052910047,2.912621359223322,19.97742663656885,13.784135240572159,14.144736842105289,18.536585365853654,11.794871794871797,11.534391534391531,-12.481203007518793,1.5810276679841806,-114.42307692307692,-103.04878048780488,-214.28571428571428,-105.43933054393307,-88.33333333333333,3.2886723507917104,0.5903187721369552,5.276073619631894,-14.473684210526317,-13.749999999999996,-14.28571428571429,-13.043478260869568,-11.111111111111105,-13.846153846153852,0.969529085872578,0.27700831024930483,-0.1369863013698569,-0.4109589041095818
2010-08-01,0.9782608695652284,16.84491978609628,2.598752598752596,,,0.7239819004524861,18.03652968036531,10.785824345146388,19.324796274738066,22.238805970149265,23.351158645276303,27.586206896551737,25.67567567567568,24.70414201183433,-0.5281690140845008,0.920245398773023,-123.01587301587303,-113.04347826086956,-866.6666666666667,-103.98009950248756,-96.28252788104089,2.7912621359223344,0.7083825265643329,5.1219512195122,-14.66666666666666,-15.000000000000002,-15.714285714285714,-13.043478260869568,-12.5,-15.384615384615385,0.969529085872578,0.27700831024930483,-0.1369863013698569,-0.4109589041095818
2010-09-01,1.2008733624454315,9.50854700854702,0.09460737937558861,,,1.8796992481203034,8.820403825717339,4.761904761904767,14.82617586912065,12.832929782082324,15.373134328358207,18.940248027057493,7.383279044516833,15.871639202081521,-3.5608308605341366,1.5717092337917515,-128.38983050847457,-111.986301369863,-425.7142857142857,-101.08108108108107,-99.4140625,3.5365853658536617,0.946745562130169,5.352798053527974,-14.66666666666666,-15.189873417721522,-14.492753623188403,-13.235294117647056,-12.5,-14.0625,0.969529085872578,0.27700831024930483,-0.1369863013698569,-0.4109589041095818
2010-10-01,1.310043668122285,9.705561613958547,-1.2160898035547318,,,3.2166508987701015,9.167544783983118,0.9320905459387463,11.448140900195703,12.393681652490883,13.583815028901714,14.301552106430137,17.348203221809165,18.131868131868135,-6.259097525473067,2.9385574354407806,-139.28571428571428,-140.16393442622953,1757.1428571428573,-98.67549668874173,-105.84677419354837,3.897685749086488,1.5439429928741033,5.467800729040095,-14.864864864864868,-14.102564102564097,-13.235294117647056,-11.940298507462687,-12.676056338028163,-12.698412698412698,1.7676767676767513,1.2578616352201255,0.9975062344139696,0.867410161090465
2010-11-01,1.5300546448087537,13.834422657952071,4.484732824427473,,,3.053435114503822,8.42872008324662,-3.0612244897959218,12.855740922473014,14.475271411338952,21.17310443490701,18.11023622047243,26.951219512195124,21.50735294117647,0.727802037845704,4.257167680278018,-141.66666666666669,-140.34334763948496,315.3846153846154,-103.14465408805032,-104.65116279069768,4.0194884287454435,1.8979833926453304,5.717761557177625,-13.888888888888884,-14.28571428571429,-11.940298507462687,-12.121212121212121,-12.857142857142867,-11.290322580645162,1.7676767676767513,1.2578616352201255,0.9975062344139696,0.867410161090465
2010-12-01,1.8418201516793076,17.503059975520195,-1.2572533849129708,,,8.805668016194335,16.136919315403418,3.1531531531531654,9.926470588235304,19.089574155653445,24.807395993836657,20.289855072463748,28.494041170097507,39.141414141414145,1.3377926421404673,3.7095501183898927,-154.02298850574715,-152.26130653266333,488.2352941176471,-106.25,-111.60714285714286,4.7503045066991545,2.3724792408066353,6.196840826245453,-15.27777777777779,-15.78947368421052,-12.121212121212121,-13.636363636363624,-13.043478260869568,-11.475409836065564,1.7676767676767513,1.2578616352201255,0.9975062344139696,0.867410161090465
2011-01-01,1.9629225736095934,16.886543535620046,-0.9635974304068595,6.531738730450787,8.225108225108224,4.6966731898238745,10.412371134020603,6.9940476190476275,17.152103559870536,22.222222222222232,28.49264705882355,21.832884097035034,23.602484472049667,27.95180722891566,11.205432937181659,-2.4710424710424728,-157.04697986577182,-159.47368421052633,514.2857142857143,-106.66666666666667,-115.5612244897959,5.084745762711873,2.491103202846978,7.151515151515153,-15.492957746478863,-16.000000000000004,-13.636363636363624,-13.846153846153852,-14.70588235294118,-13.114754098360649,1.3812154696132506,1.392757660167132,1.5214384508990486,0.9735744089012455
2011-02-01,2.2826086956521774,17.156862745098046,1.777777777777767,9.018567639257302,10.509554140127374,5.603448275862077,9.543568464730278,12.53644314868807,14.416243654822347,19.834710743801654,25.9567387687188,17.466174661746624,24.792243767313018,29.847715736040612,12.619808306709256,-1.1016949152542366,-184.0,-188.27586206896552,315.5555555555555,-110.75268817204301,-125.1948051948052,5.818181818181811,2.9655990510083052,7.840772014475261,-15.714285714285714,-17.567567567567576,-15.151515151515149,-16.92307692307692,-17.647058823529417,-14.754098360655732,1.3812154696132506,1.392757660167132,1.5214384508990486,0.9735744089012455
2011-03-01,2.3783783783783763,11.244979919678721,-0.38022813688213253,1.6116653875671405,6.743566992014194,4.4265593561368055,5.898366606170602,5.5979643765903475,2.2167487684729092,15.209988649262218,15.229110512129385,14.167528438469489,18.324607329842934,16.36219221604447,12.53521126760564,1.7721518987341645,-214.1304347826087,-212.6984126984127,50.83333333333335,-152.38095238095238,-130.0578034682081,5.910735826296731,3.444180522565321,7.442977190876343,-17.391304347826086,-17.808219178082187,-15.384615384615385,-17.18750000000001,-17.910447761194035,-15.000000000000002,1.3812154696132506,1.392757660167132,1.5214384508990486,0.9735744089012455
2011-04-01,2.7056277056277,7.461024498886415,1.2232415902140747,0.17953321364452268,1.4395393474088358,-0.5940594059405835,4.195121951219516,4.789550072568938,5.214152700186214,8.029197080291972,12.251148545176104,7.753705815279366,13.405797101449291,11.743119266055047,6.987577639751552,-6.549815498154987,-353.48837209302326,-280.5194805194805,-13.942307692307699,-186.11111111111111,-149.78902953586498,6.107784431137708,3.9192399049881255,6.753554502369652,-17.647058823529417,-19.444444444444454,-15.625,-17.460317460317455,-18.181818181818176,-15.254237288135597,3.6817102137767233,3.90995260663507,4.460093896713602,4.428904428904423
2011-05-01,2.4864864864864833,21.212121212121215,7.636738906088736,16.728624535315983,14.001986097318753,-4.018691588785039,6.751467710371806,23.809523809523814,15.648148148148145,26.243781094527364,26.3076923076923,22.989807474518685,29.37576499388004,31.23861566484518,31.335616438356162,-9.219190968955782,-768.7499999999999,-420.45454545454544,-35.07853403141361,-226.47058823529412,-161.13989637305698,5.601907032181153,3.900709219858167,5.627198124267285,-16.417910447761198,-18.309859154929576,-12.903225806451612,-17.741935483870975,-18.461538461538463,-15.517241379310331,3.6817102137767233,3.90995260663507,4.460093896713602,4.428904428904423
